dataset,accuracy_metric,fairness_metric,base_model,method,lambda_,seed_mean_accuracy,seed_mean_fairness,on_pareto_frontier
ricci,accuracy,counterfactual_fairness,XGB,reweighing,3.0,1.0,1.0,True
ricci,accuracy,counterfactual_fairness,XGB,reweighing,10.0,1.0,1.0,True
ricci,accuracy,counterfactual_fairness,XGB,smote_nc,0.0,1.0,1.0,True
ricci,accuracy,counterfactual_fairness,XGB,smote_nc,0.05,1.0,1.0,True
ricci,accuracy,counterfactual_fairness,XGB,smote_nc,0.1,1.0,1.0,True
ricci,accuracy,counterfactual_fairness,XGB,smote_nc,0.3,1.0,1.0,True
ricci,accuracy,counterfactual_fairness,XGB,smote_nc,1.0,1.0,1.0,True
ricci,accuracy,counterfactual_fairness,XGB,smote_nc,3.0,1.0,1.0,True
ricci,accuracy,counterfactual_fairness,XGB,smote_nc,10.0,1.0,1.0,True
ricci,accuracy,equal_opportunity,GB,adv_debias,0.0,0.83125,0.1625,False
ricci,accuracy,equal_opportunity,GB,adv_debias,0.05,0.93125,0.175,False
ricci,accuracy,equal_opportunity,GB,adv_debias,0.1,0.9333333333333333,0.18035714285714285,False
ricci,accuracy,equal_opportunity,GB,adv_debias,0.3,0.95,0.15178571428571427,False
ricci,accuracy,equal_opportunity,GB,adv_debias,1.0,0.9229166666666666,0.09642857142857142,False
ricci,accuracy,equal_opportunity,GB,adv_debias,3.0,0.8458333333333334,-0.125,False
ricci,accuracy,equal_opportunity,GB,adv_debias,10.0,0.80625,-0.1517857142857143,False
ricci,accuracy,equal_opportunity,GB,calib_eqodds,0.0,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,calib_eqodds,0.05,0.875,0.5,False
ricci,accuracy,equal_opportunity,GB,calib_eqodds,0.1,0.875,0.5,False
ricci,accuracy,equal_opportunity,GB,calib_eqodds,0.3,0.875,0.5,False
ricci,accuracy,equal_opportunity,GB,calib_eqodds,1.0,0.875,0.5,False
ricci,accuracy,equal_opportunity,GB,calib_eqodds,3.0,0.875,0.5,False
ricci,accuracy,equal_opportunity,GB,calib_eqodds,10.0,0.875,0.5,False
ricci,accuracy,equal_opportunity,GB,di_remover,0.0,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,di_remover,0.05,0.9166666666666666,0.0,False
ricci,accuracy,equal_opportunity,GB,di_remover,0.1,0.875,0.0,False
ricci,accuracy,equal_opportunity,GB,di_remover,0.3,0.7916666666666666,0.0,False
ricci,accuracy,equal_opportunity,GB,di_remover,1.0,0.7916666666666666,0.0,False
ricci,accuracy,equal_opportunity,GB,di_remover,3.0,0.7916666666666666,0.0,False
ricci,accuracy,equal_opportunity,GB,di_remover,10.0,0.7916666666666666,0.0,False
ricci,accuracy,equal_opportunity,GB,eqodds_postproc,0.0,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,eqodds_postproc,0.05,0.875,0.5,False
ricci,accuracy,equal_opportunity,GB,eqodds_postproc,0.1,0.875,0.5,False
ricci,accuracy,equal_opportunity,GB,eqodds_postproc,0.3,0.875,0.5,False
ricci,accuracy,equal_opportunity,GB,eqodds_postproc,1.0,0.875,0.5,False
ricci,accuracy,equal_opportunity,GB,eqodds_postproc,3.0,0.875,0.5,False
ricci,accuracy,equal_opportunity,GB,eqodds_postproc,10.0,0.875,0.5,False
ricci,accuracy,equal_opportunity,GB,exp_gradient,0.0,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,exp_gradient,0.05,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,exp_gradient,0.1,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,exp_gradient,0.3,0.9458333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,exp_gradient,1.0,0.875,0.0,False
ricci,accuracy,equal_opportunity,GB,exp_gradient,3.0,0.875,0.0,False
ricci,accuracy,equal_opportunity,GB,exp_gradient,10.0,0.875,0.0,False
ricci,accuracy,equal_opportunity,GB,gerryfair,0.0,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,gerryfair,0.05,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,GB,gerryfair,0.1,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,GB,gerryfair,0.3,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,GB,gerryfair,1.0,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,GB,gerryfair,3.0,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,GB,gerryfair,10.0,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,GB,lfr,0.0,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,lfr,0.05,0.9395833333333334,0.0125,False
ricci,accuracy,equal_opportunity,GB,lfr,0.1,0.9166666666666666,0.1,False
ricci,accuracy,equal_opportunity,GB,lfr,0.3,0.90625,0.06071428571428572,False
ricci,accuracy,equal_opportunity,GB,lfr,1.0,0.8208333333333334,0.1392857142857143,False
ricci,accuracy,equal_opportunity,GB,lfr,3.0,0.8166666666666667,0.23035714285714284,False
ricci,accuracy,equal_opportunity,GB,lfr,10.0,0.675,0.16071428571428573,False
ricci,accuracy,equal_opportunity,GB,optim_preproc,0.0,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,reject_option,0.0,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,reject_option,0.05,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,reject_option,0.1,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,reject_option,0.3,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,reject_option,1.0,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,reject_option,3.0,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,reject_option,10.0,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,reweighing,0.0,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,reweighing,0.05,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,reweighing,0.1,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,reweighing,0.3,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,reweighing,1.0,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,reweighing,3.0,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,reweighing,10.0,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,smote_nc,0.0,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,smote_nc,0.05,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,smote_nc,0.1,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,smote_nc,0.3,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,smote_nc,1.0,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,smote_nc,3.0,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,GB,smote_nc,10.0,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,KNN,adv_debias,0.0,0.83125,0.1625,False
ricci,accuracy,equal_opportunity,KNN,adv_debias,0.05,0.93125,0.175,False
ricci,accuracy,equal_opportunity,KNN,adv_debias,0.1,0.9333333333333333,0.18035714285714285,False
ricci,accuracy,equal_opportunity,KNN,adv_debias,0.3,0.95,0.15178571428571427,False
ricci,accuracy,equal_opportunity,KNN,adv_debias,1.0,0.9229166666666666,0.09642857142857142,False
ricci,accuracy,equal_opportunity,KNN,adv_debias,3.0,0.8458333333333334,-0.125,False
ricci,accuracy,equal_opportunity,KNN,adv_debias,10.0,0.80625,-0.1517857142857143,False
ricci,accuracy,equal_opportunity,KNN,calib_eqodds,0.0,0.8333333333333334,0.25,False
ricci,accuracy,equal_opportunity,KNN,calib_eqodds,0.05,0.7833333333333333,0.55,False
ricci,accuracy,equal_opportunity,KNN,calib_eqodds,0.1,0.7833333333333333,0.55,False
ricci,accuracy,equal_opportunity,KNN,calib_eqodds,0.3,0.7833333333333333,0.55,False
ricci,accuracy,equal_opportunity,KNN,calib_eqodds,1.0,0.7833333333333333,0.55,False
ricci,accuracy,equal_opportunity,KNN,calib_eqodds,3.0,0.6666666666666667,0.5,False
ricci,accuracy,equal_opportunity,KNN,calib_eqodds,10.0,0.6666666666666667,0.5,False
ricci,accuracy,equal_opportunity,KNN,di_remover,0.0,0.8333333333333334,0.25,False
ricci,accuracy,equal_opportunity,KNN,di_remover,0.05,0.8333333333333334,0.25,False
ricci,accuracy,equal_opportunity,KNN,di_remover,0.1,0.8333333333333334,0.25,False
ricci,accuracy,equal_opportunity,KNN,di_remover,0.3,0.7916666666666666,0.0,False
ricci,accuracy,equal_opportunity,KNN,di_remover,1.0,0.8333333333333334,0.0,False
ricci,accuracy,equal_opportunity,KNN,di_remover,3.0,0.8333333333333334,0.0,False
ricci,accuracy,equal_opportunity,KNN,di_remover,10.0,0.8333333333333334,0.0,False
ricci,accuracy,equal_opportunity,KNN,eqodds_postproc,0.0,0.8333333333333334,0.25,False
ricci,accuracy,equal_opportunity,KNN,eqodds_postproc,0.05,0.7916666666666666,0.5,False
ricci,accuracy,equal_opportunity,KNN,eqodds_postproc,0.1,0.7916666666666666,0.5,False
ricci,accuracy,equal_opportunity,KNN,eqodds_postproc,0.3,0.7916666666666666,0.5,False
ricci,accuracy,equal_opportunity,KNN,eqodds_postproc,1.0,0.7916666666666666,0.5,False
ricci,accuracy,equal_opportunity,KNN,eqodds_postproc,3.0,0.7916666666666666,0.5,False
ricci,accuracy,equal_opportunity,KNN,eqodds_postproc,10.0,0.7916666666666666,0.5,False
ricci,accuracy,equal_opportunity,KNN,gerryfair,0.0,0.8333333333333334,0.25,False
ricci,accuracy,equal_opportunity,KNN,gerryfair,0.05,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,KNN,gerryfair,0.1,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,KNN,gerryfair,0.3,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,KNN,gerryfair,1.0,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,KNN,gerryfair,3.0,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,KNN,gerryfair,10.0,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,KNN,lfr,0.0,0.8333333333333334,0.25,False
ricci,accuracy,equal_opportunity,KNN,lfr,0.05,0.8125,0.1625,False
ricci,accuracy,equal_opportunity,KNN,lfr,0.1,0.8104166666666666,0.1875,False
ricci,accuracy,equal_opportunity,KNN,lfr,0.3,0.8020833333333334,0.25,False
ricci,accuracy,equal_opportunity,KNN,lfr,1.0,0.8958333333333334,0.175,False
ricci,accuracy,equal_opportunity,KNN,lfr,3.0,0.9375,0.18035714285714285,False
ricci,accuracy,equal_opportunity,KNN,lfr,10.0,0.7916666666666667,0.04642857142857142,False
ricci,accuracy,equal_opportunity,KNN,optim_preproc,0.0,0.8333333333333334,0.25,False
ricci,accuracy,equal_opportunity,KNN,reject_option,0.0,0.8333333333333334,0.25,False
ricci,accuracy,equal_opportunity,KNN,reject_option,0.05,0.875,0.1071428571428571,False
ricci,accuracy,equal_opportunity,KNN,reject_option,0.1,0.6666666666666666,-0.75,True
ricci,accuracy,equal_opportunity,KNN,reject_option,0.3,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,KNN,reject_option,1.0,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,KNN,reject_option,3.0,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,KNN,reject_option,10.0,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,KNN,reweighing,0.0,0.8333333333333334,0.25,False
ricci,accuracy,equal_opportunity,KNN,smote_nc,0.0,0.8333333333333334,0.25,False
ricci,accuracy,equal_opportunity,KNN,smote_nc,0.05,0.8416666666666668,0.2,False
ricci,accuracy,equal_opportunity,KNN,smote_nc,0.1,0.8416666666666668,0.2,False
ricci,accuracy,equal_opportunity,KNN,smote_nc,0.3,0.8416666666666668,0.2,False
ricci,accuracy,equal_opportunity,KNN,smote_nc,1.0,0.8416666666666668,0.2,False
ricci,accuracy,equal_opportunity,KNN,smote_nc,3.0,0.8416666666666668,0.2,False
ricci,accuracy,equal_opportunity,KNN,smote_nc,10.0,0.8416666666666668,0.2,False
ricci,accuracy,equal_opportunity,LR,adv_debias,0.0,0.83125,0.1625,False
ricci,accuracy,equal_opportunity,LR,adv_debias,0.05,0.93125,0.175,False
ricci,accuracy,equal_opportunity,LR,adv_debias,0.1,0.9333333333333333,0.18035714285714285,False
ricci,accuracy,equal_opportunity,LR,adv_debias,0.3,0.95,0.15178571428571427,False
ricci,accuracy,equal_opportunity,LR,adv_debias,1.0,0.9229166666666666,0.09642857142857142,False
ricci,accuracy,equal_opportunity,LR,adv_debias,3.0,0.8458333333333334,-0.125,False
ricci,accuracy,equal_opportunity,LR,adv_debias,10.0,0.80625,-0.1517857142857143,False
ricci,accuracy,equal_opportunity,LR,calib_eqodds,0.0,0.9166666666666666,0.0,False
ricci,accuracy,equal_opportunity,LR,calib_eqodds,0.05,0.8145833333333334,0.6125,False
ricci,accuracy,equal_opportunity,LR,calib_eqodds,0.1,0.8145833333333334,0.6125,False
ricci,accuracy,equal_opportunity,LR,calib_eqodds,0.3,0.8145833333333334,0.6125,False
ricci,accuracy,equal_opportunity,LR,calib_eqodds,1.0,0.8145833333333334,0.6125,False
ricci,accuracy,equal_opportunity,LR,calib_eqodds,3.0,0.7708333333333333,0.5,False
ricci,accuracy,equal_opportunity,LR,calib_eqodds,10.0,0.7708333333333333,0.5,False
ricci,accuracy,equal_opportunity,LR,di_remover,0.0,0.9166666666666666,0.0,False
ricci,accuracy,equal_opportunity,LR,di_remover,0.05,0.9166666666666666,0.0,False
ricci,accuracy,equal_opportunity,LR,di_remover,0.1,0.8333333333333334,0.0,False
ricci,accuracy,equal_opportunity,LR,di_remover,0.3,0.8333333333333334,0.0,False
ricci,accuracy,equal_opportunity,LR,di_remover,1.0,0.7916666666666666,0.0,False
ricci,accuracy,equal_opportunity,LR,di_remover,3.0,0.7916666666666666,0.0,False
ricci,accuracy,equal_opportunity,LR,di_remover,10.0,0.7916666666666666,0.0,False
ricci,accuracy,equal_opportunity,LR,eqodds_postproc,0.0,0.9166666666666666,0.0,False
ricci,accuracy,equal_opportunity,LR,eqodds_postproc,0.05,0.8333333333333334,0.5,False
ricci,accuracy,equal_opportunity,LR,eqodds_postproc,0.1,0.8333333333333334,0.5,False
ricci,accuracy,equal_opportunity,LR,eqodds_postproc,0.3,0.8333333333333334,0.5,False
ricci,accuracy,equal_opportunity,LR,eqodds_postproc,1.0,0.8333333333333334,0.5,False
ricci,accuracy,equal_opportunity,LR,eqodds_postproc,3.0,0.8333333333333334,0.5,False
ricci,accuracy,equal_opportunity,LR,eqodds_postproc,10.0,0.8333333333333334,0.5,False
ricci,accuracy,equal_opportunity,LR,exp_gradient,0.0,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,LR,exp_gradient,0.05,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,LR,exp_gradient,0.1,0.9583333333333334,0.0,False
ricci,accuracy,equal_opportunity,LR,exp_gradient,0.3,1.0,0.0,True
ricci,accuracy,equal_opportunity,LR,exp_gradient,1.0,1.0,0.0,True
ricci,accuracy,equal_opportunity,LR,exp_gradient,3.0,0.83125,-0.22857142857142856,True
ricci,accuracy,equal_opportunity,LR,exp_gradient,10.0,0.8770833333333334,-0.2,True
ricci,accuracy,equal_opportunity,LR,gerryfair,0.0,0.9166666666666666,0.0,False
ricci,accuracy,equal_opportunity,LR,gerryfair,0.05,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,LR,gerryfair,0.1,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,LR,gerryfair,0.3,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,LR,gerryfair,1.0,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,LR,gerryfair,3.0,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,LR,gerryfair,10.0,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,LR,lfr,0.0,0.9166666666666666,0.0,False
ricci,accuracy,equal_opportunity,LR,lfr,0.05,0.8333333333333334,0.25,False
ricci,accuracy,equal_opportunity,LR,lfr,0.1,0.83125,0.25,False
ricci,accuracy,equal_opportunity,LR,lfr,0.3,0.7729166666666666,0.4375,False
ricci,accuracy,equal_opportunity,LR,lfr,1.0,0.7895833333333333,0.2625,False
ricci,accuracy,equal_opportunity,LR,lfr,3.0,0.8520833333333334,0.225,False
ricci,accuracy,equal_opportunity,LR,lfr,10.0,0.7458333333333333,0.0875,False
ricci,accuracy,equal_opportunity,LR,optim_preproc,0.0,0.9166666666666666,0.0,False
ricci,accuracy,equal_opportunity,LR,reject_option,0.0,0.9166666666666666,0.0,False
ricci,accuracy,equal_opportunity,LR,reject_option,0.05,0.9166666666666666,0.0,False
ricci,accuracy,equal_opportunity,LR,reject_option,0.1,1.0,0.0,True
ricci,accuracy,equal_opportunity,LR,reject_option,0.3,1.0,0.0,True
ricci,accuracy,equal_opportunity,LR,reject_option,1.0,1.0,0.0,True
ricci,accuracy,equal_opportunity,LR,reject_option,3.0,1.0,0.0,True
ricci,accuracy,equal_opportunity,LR,reject_option,10.0,1.0,0.0,True
ricci,accuracy,equal_opportunity,LR,reweighing,0.0,0.9166666666666666,0.0,False
ricci,accuracy,equal_opportunity,LR,reweighing,0.05,1.0,0.0,True
ricci,accuracy,equal_opportunity,LR,reweighing,0.1,1.0,0.0,True
ricci,accuracy,equal_opportunity,LR,reweighing,0.3,1.0,0.0,True
ricci,accuracy,equal_opportunity,LR,reweighing,1.0,1.0,0.0,True
ricci,accuracy,equal_opportunity,LR,reweighing,3.0,1.0,0.0,True
ricci,accuracy,equal_opportunity,LR,reweighing,10.0,1.0,0.0,True
ricci,accuracy,equal_opportunity,LR,smote_nc,0.0,0.9166666666666666,0.0,False
ricci,accuracy,equal_opportunity,LR,smote_nc,0.05,0.9166666666666666,0.0,False
ricci,accuracy,equal_opportunity,LR,smote_nc,0.1,0.9166666666666666,0.0,False
ricci,accuracy,equal_opportunity,LR,smote_nc,0.3,0.9166666666666666,0.0,False
ricci,accuracy,equal_opportunity,LR,smote_nc,1.0,0.9166666666666666,0.0,False
ricci,accuracy,equal_opportunity,LR,smote_nc,3.0,0.9166666666666666,0.0,False
ricci,accuracy,equal_opportunity,LR,smote_nc,10.0,0.9166666666666666,0.0,False
ricci,accuracy,equal_opportunity,MLP,adv_debias,0.0,0.83125,0.1625,False
ricci,accuracy,equal_opportunity,MLP,adv_debias,0.05,0.93125,0.175,False
ricci,accuracy,equal_opportunity,MLP,adv_debias,0.1,0.9333333333333333,0.18035714285714285,False
ricci,accuracy,equal_opportunity,MLP,adv_debias,0.3,0.95,0.15178571428571427,False
ricci,accuracy,equal_opportunity,MLP,adv_debias,1.0,0.9229166666666666,0.09642857142857142,False
ricci,accuracy,equal_opportunity,MLP,adv_debias,3.0,0.8458333333333334,-0.125,False
ricci,accuracy,equal_opportunity,MLP,adv_debias,10.0,0.80625,-0.1517857142857143,False
ricci,accuracy,equal_opportunity,MLP,calib_eqodds,0.0,0.9208333333333334,0.025,False
ricci,accuracy,equal_opportunity,MLP,calib_eqodds,0.05,0.8270833333333334,0.5875,False
ricci,accuracy,equal_opportunity,MLP,calib_eqodds,0.1,0.8270833333333334,0.5875,False
ricci,accuracy,equal_opportunity,MLP,calib_eqodds,0.3,0.8270833333333334,0.5875,False
ricci,accuracy,equal_opportunity,MLP,calib_eqodds,1.0,0.8270833333333334,0.5875,False
ricci,accuracy,equal_opportunity,MLP,calib_eqodds,3.0,0.78125,0.5,False
ricci,accuracy,equal_opportunity,MLP,calib_eqodds,10.0,0.78125,0.5,False
ricci,accuracy,equal_opportunity,MLP,di_remover,0.0,0.9208333333333334,0.025,False
ricci,accuracy,equal_opportunity,MLP,di_remover,0.05,0.8895833333333334,0.025,False
ricci,accuracy,equal_opportunity,MLP,di_remover,0.1,0.8479166666666667,0.0125,False
ricci,accuracy,equal_opportunity,MLP,di_remover,0.3,0.83125,0.0,False
ricci,accuracy,equal_opportunity,MLP,di_remover,1.0,0.7916666666666666,0.0,False
ricci,accuracy,equal_opportunity,MLP,di_remover,3.0,0.7916666666666666,0.0,False
ricci,accuracy,equal_opportunity,MLP,di_remover,10.0,0.7916666666666666,0.0,False
ricci,accuracy,equal_opportunity,MLP,eqodds_postproc,0.0,0.9208333333333334,0.025,False
ricci,accuracy,equal_opportunity,MLP,eqodds_postproc,0.05,0.8416666666666666,0.5,False
ricci,accuracy,equal_opportunity,MLP,eqodds_postproc,0.1,0.8416666666666666,0.5,False
ricci,accuracy,equal_opportunity,MLP,eqodds_postproc,0.3,0.8416666666666666,0.5,False
ricci,accuracy,equal_opportunity,MLP,eqodds_postproc,1.0,0.8416666666666666,0.5,False
ricci,accuracy,equal_opportunity,MLP,eqodds_postproc,3.0,0.8416666666666666,0.5,False
ricci,accuracy,equal_opportunity,MLP,eqodds_postproc,10.0,0.8416666666666666,0.5,False
ricci,accuracy,equal_opportunity,MLP,exp_gradient,0.0,0.9479166666666666,0.0,False
ricci,accuracy,equal_opportunity,MLP,exp_gradient,0.05,0.9375,0.0,False
ricci,accuracy,equal_opportunity,MLP,exp_gradient,0.1,0.9479166666666666,0.0,False
ricci,accuracy,equal_opportunity,MLP,exp_gradient,0.3,0.9375,0.0,False
ricci,accuracy,equal_opportunity,MLP,exp_gradient,1.0,0.9020833333333333,-0.1285714285714286,True
ricci,accuracy,equal_opportunity,MLP,exp_gradient,3.0,0.89375,-0.05714285714285716,False
ricci,accuracy,equal_opportunity,MLP,exp_gradient,10.0,0.9,-0.06428571428571431,False
ricci,accuracy,equal_opportunity,MLP,gerryfair,0.0,0.9208333333333334,0.025,False
ricci,accuracy,equal_opportunity,MLP,gerryfair,0.05,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,MLP,gerryfair,0.1,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,MLP,gerryfair,0.3,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,MLP,gerryfair,1.0,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,MLP,gerryfair,3.0,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,MLP,gerryfair,10.0,0.9166666666666666,0.25,False
ricci,accuracy,equal_opportunity,MLP,lfr,0.0,0.9208333333333334,0.025,False
ricci,accuracy,equal_opportunity,MLP,lfr,0.05,0.8395833333333333,0.1625,False
ricci,accuracy,equal_opportunity,MLP,lfr,0.1,0.83125,0.175,False
ricci,accuracy,equal_opportunity,MLP,lfr,0.3,0.8166666666666667,0.1625,False
ricci,accuracy,equal_opportunity,MLP,lfr,1.0,0.8604166666666666,0.09285714285714286,False
ricci,accuracy,equal_opportunity,MLP,lfr,3.0,0.8833333333333334,0.10357142857142856,False
ricci,accuracy,equal_opportunity,MLP,lfr,10.0,0.74375,0.025,False
ricci,accuracy,equal_opportunity,MLP,optim_preproc,0.0,0.9208333333333334,0.025,False
ricci,accuracy,equal_opportunity,MLP,reject_option,0.0,0.9208333333333334,0.025,False
ricci,accuracy,equal_opportunity,MLP,reject_option,0.05,0.9479166666666666,0.0,False
ricci,accuracy,equal_opportunity,MLP,reject_option,0.1,0.9791666666666666,0.0,False
ricci,accuracy,equal_opportunity,MLP,reject_option,0.3,0.9875,0.0125,False
ricci,accuracy,equal_opportunity,MLP,reject_option,1.0,0.9583333333333334,0.05,False
ricci,accuracy,equal_opportunity,MLP,reject_option,3.0,0.9583333333333334,0.05,False
ricci,accuracy,equal_opportunity,MLP,reject_option,10.0,0.9583333333333334,0.05,False
ricci,accuracy,equal_opportunity,MLP,reweighing,0.0,0.9208333333333334,0.025,False
ricci,accuracy,equal_opportunity,MLP,reweighing,0.05,0.9979166666666666,0.0125,False
ricci,accuracy,equal_opportunity,MLP,reweighing,0.1,0.9979166666666666,0.0125,False
ricci,accuracy,equal_opportunity,MLP,reweighing,0.3,0.9979166666666666,0.0125,False
ricci,accuracy,equal_opportunity,MLP,reweighing,1.0,0.9979166666666666,0.0125,False
ricci,accuracy,equal_opportunity,MLP,reweighing,3.0,0.9979166666666666,0.0125,False
ricci,accuracy,equal_opportunity,MLP,reweighing,10.0,0.9979166666666666,0.0125,False
ricci,accuracy,equal_opportunity,MLP,smote_nc,0.0,0.9208333333333334,0.025,False
ricci,accuracy,equal_opportunity,MLP,smote_nc,0.05,0.9041666666666666,0.0375,False
ricci,accuracy,equal_opportunity,MLP,smote_nc,0.1,0.9041666666666666,0.0375,False
ricci,accuracy,equal_opportunity,MLP,smote_nc,0.3,0.9041666666666666,0.0375,False
ricci,accuracy,equal_opportunity,MLP,smote_nc,1.0,0.9041666666666666,0.0375,False
ricci,accuracy,equal_opportunity,MLP,smote_nc,3.0,0.9041666666666666,0.0375,False
ricci,accuracy,equal_opportunity,MLP,smote_nc,10.0,0.9041666666666666,0.0375,False
ricci,accuracy,equal_opportunity,RF,adv_debias,0.0,0.83125,0.1625,False
ricci,accuracy,equal_opportunity,RF,adv_debias,0.05,0.93125,0.175,False
ricci,accuracy,equal_opportunity,RF,adv_debias,0.1,0.9333333333333333,0.18035714285714285,False
ricci,accuracy,equal_opportunity,RF,adv_debias,0.3,0.95,0.15178571428571427,False
ricci,accuracy,equal_opportunity,RF,adv_debias,1.0,0.9229166666666666,0.09642857142857142,False
ricci,accuracy,equal_opportunity,RF,adv_debias,3.0,0.8458333333333334,-0.125,False
ricci,accuracy,equal_opportunity,RF,adv_debias,10.0,0.80625,-0.1517857142857143,False
ricci,accuracy,equal_opportunity,RF,calib_eqodds,0.0,0.9645833333333333,0.0,False
ricci,accuracy,equal_opportunity,RF,calib_eqodds,0.05,0.875,0.525,False
ricci,accuracy,equal_opportunity,RF,calib_eqodds,0.1,0.875,0.525,False
ricci,accuracy,equal_opportunity,RF,calib_eqodds,0.3,0.875,0.525,False
ricci,accuracy,equal_opportunity,RF,calib_eqodds,1.0,0.875,0.525,False
ricci,accuracy,equal_opportunity,RF,calib_eqodds,3.0,0.8541666666666666,0.5,False
ricci,accuracy,equal_opportunity,RF,calib_eqodds,10.0,0.8541666666666666,0.5,False
ricci,accuracy,equal_opportunity,RF,di_remover,0.0,0.9645833333333333,0.0,False
ricci,accuracy,equal_opportunity,RF,di_remover,0.05,0.925,0.0,False
ricci,accuracy,equal_opportunity,RF,di_remover,0.1,0.8854166666666666,0.0,False
ricci,accuracy,equal_opportunity,RF,di_remover,0.3,0.8145833333333334,0.0,False
ricci,accuracy,equal_opportunity,RF,di_remover,1.0,0.7770833333333333,0.0,False
ricci,accuracy,equal_opportunity,RF,di_remover,3.0,0.7770833333333333,0.0,False
ricci,accuracy,equal_opportunity,RF,di_remover,10.0,0.7770833333333333,0.0,False
ricci,accuracy,equal_opportunity,RF,eqodds_postproc,0.0,0.9645833333333333,0.0,False
ricci,accuracy,equal_opportunity,RF,eqodds_postproc,0.05,0.88125,0.5,False
ricci,accuracy,equal_opportunity,RF,eqodds_postproc,0.1,0.88125,0.5,False
ricci,accuracy,equal_opportunity,RF,eqodds_postproc,0.3,0.88125,0.5,False
ricci,accuracy,equal_opportunity,RF,eqodds_postproc,1.0,0.88125,0.5,False
ricci,accuracy,equal_opportunity,RF,eqodds_postproc,3.0,0.88125,0.5,False
ricci,accuracy,equal_opportunity,RF,eqodds_postproc,10.0,0.88125,0.5,False
